Name	,	Latitude	,	Longitude	,	Time
User 4	,	39.906047	,	116.378924	,	13:55:02
User 4	,	39.906022	,	116.378986	,	13:55:07
User 4	,	39.906016	,	116.379067	,	13:55:12
User 4	,	39.906003	,	116.37913	,	13:55:17
User 4	,	39.90601	,	116.379199	,	13:55:22
User 4	,	39.906005	,	116.379238	,	13:55:27
User 4	,	39.906009	,	116.379315	,	13:55:32
User 4	,	39.906017	,	116.379387	,	13:55:37
User 4	,	39.906012	,	116.379469	,	13:55:42
User 4	,	39.906034	,	116.379531	,	13:55:47
User 4	,	39.906088	,	116.379576	,	13:55:52
User 4	,	39.906098	,	116.379594	,	13:55:57
User 4	,	39.906113	,	116.379642	,	13:56:02
User 4	,	39.906114	,	116.379674	,	13:56:07
User 4	,	39.906102	,	116.379703	,	13:56:12
User 4	,	39.906101	,	116.379724	,	13:56:17
User 4	,	39.906101	,	116.379724	,	13:56:20
User 4	,	39.906106	,	116.37973	,	13:56:22
User 4	,	39.906135	,	116.37973	,	13:56:27
User 4	,	39.906143	,	116.379773	,	13:56:32
User 4	,	39.906109	,	116.379873	,	13:56:37
User 4	,	39.906114	,	116.379932	,	13:56:42
User 4	,	39.906113	,	116.379994	,	13:56:47
User 4	,	39.906125	,	116.380064	,	13:56:52
User 4	,	39.906114	,	116.380128	,	13:56:57
User 4	,	39.906158	,	116.38017	,	13:57:02
User 4	,	39.906172	,	116.380227	,	13:57:07
User 4	,	39.906166	,	116.380291	,	13:57:12
User 4	,	39.906159	,	116.380353	,	13:57:17
User 4	,	39.906154	,	116.380417	,	13:57:22
User 4	,	39.906179	,	116.38045	,	13:57:27
User 4	,	39.906172	,	116.380527	,	13:57:32
User 4	,	39.906156	,	116.380632	,	13:57:37
User 4	,	39.906142	,	116.380695	,	13:57:42
User 4	,	39.906132	,	116.380756	,	13:57:47
User 4	,	39.906142	,	116.380808	,	13:57:52
User 4	,	39.906143	,	116.380873	,	13:57:57
User 4	,	39.906133	,	116.380946	,	13:58:02
User 4	,	39.90612	,	116.38103	,	13:58:07
User 4	,	39.906138	,	116.381078	,	13:58:12
User 4	,	39.90614	,	116.381097	,	13:58:17
User 4	,	39.906165	,	116.381143	,	13:58:22
User 4	,	39.906165	,	116.38121	,	13:58:27
User 4	,	39.906167	,	116.381252	,	13:58:32
User 4	,	39.906161	,	116.3813	,	13:58:37
User 4	,	39.90617	,	116.381338	,	13:58:42
User 4	,	39.906191	,	116.381387	,	13:58:47
User 4	,	39.906198	,	116.381482	,	13:58:52
User 4	,	39.906191	,	116.381563	,	13:58:57
User 4	,	39.906184	,	116.381639	,	13:59:02
User 4	,	39.90617	,	116.381708	,	13:59:07
User 4	,	39.906187	,	116.381752	,	13:59:12
User 4	,	39.906192	,	116.381807	,	13:59:17
User 4	,	39.906211	,	116.381874	,	13:59:22
User 4	,	39.906196	,	116.381983	,	13:59:27
User 4	,	39.906229	,	116.382045	,	13:59:32
User 4	,	39.906238	,	116.382083	,	13:59:37
User 4	,	39.906249	,	116.382162	,	13:59:42
User 4	,	39.90626	,	116.382197	,	13:59:47
User 4	,	39.90627	,	116.382225	,	13:59:52
User 4	,	39.906257	,	116.382276	,	13:59:57
User 4	,	39.906254	,	116.382336	,	14:00:02
User 4	,	39.906251	,	116.382439	,	14:00:07
User 4	,	39.906245	,	116.382477	,	14:00:12
User 4	,	39.906247	,	116.382545	,	14:00:17
User 4	,	39.906227	,	116.382635	,	14:00:22
User 4	,	39.906237	,	116.382681	,	14:00:27
User 4	,	39.906264	,	116.382738	,	14:00:32
User 4	,	39.906287	,	116.382798	,	14:00:37
User 4	,	39.906288	,	116.382844	,	14:00:42
User 4	,	39.9063	,	116.382902	,	14:00:47
User 4	,	39.906282	,	116.382982	,	14:00:52
User 4	,	39.906279	,	116.383059	,	14:00:57
User 4	,	39.906269	,	116.383125	,	14:01:02
User 4	,	39.906263	,	116.383185	,	14:01:07
User 4	,	39.906248	,	116.383257	,	14:01:12
User 4	,	39.906232	,	116.383322	,	14:01:17
User 4	,	39.906252	,	116.383389	,	14:01:22
User 4	,	39.90627	,	116.38345	,	14:01:27
User 4	,	39.906279	,	116.38347	,	14:01:32
User 4	,	39.90628	,	116.38355	,	14:01:37
User 4	,	39.906294	,	116.383588	,	14:01:42
User 4	,	39.906315	,	116.383634	,	14:01:47
User 4	,	39.906317	,	116.383692	,	14:01:52
User 4	,	39.90633	,	116.383769	,	14:01:57
User 4	,	39.906329	,	116.383862	,	14:02:02
User 4	,	39.906343	,	116.383951	,	14:02:07
User 4	,	39.906346	,	116.384057	,	14:02:12
User 4	,	39.906357	,	116.384116	,	14:02:17
User 4	,	39.906367	,	116.384197	,	14:02:22
User 4	,	39.906369	,	116.38428	,	14:02:27
User 4	,	39.906359	,	116.384351	,	14:02:32
User 4	,	39.906356	,	116.384399	,	14:02:37
User 4	,	39.906344	,	116.384454	,	14:02:42
User 4	,	39.906338	,	116.384531	,	14:02:47
User 4	,	39.906347	,	116.384596	,	14:02:52
User 4	,	39.906354	,	116.384654	,	14:02:57
User 4	,	39.906372	,	116.384714	,	14:03:02
User 4	,	39.906377	,	116.384761	,	14:03:07
User 4	,	39.906401	,	116.384798	,	14:03:12
User 4	,	39.906405	,	116.384829	,	14:03:17
User 4	,	39.906396	,	116.384906	,	14:03:22
User 4	,	39.90638	,	116.384963	,	14:03:27
User 4	,	39.906366	,	116.385039	,	14:03:32
User 4	,	39.906377	,	116.385101	,	14:03:37
User 4	,	39.906385	,	116.385165	,	14:03:42
User 4	,	39.906415	,	116.385182	,	14:03:47
User 4	,	39.906437	,	116.385295	,	14:03:52
User 4	,	39.906431	,	116.385386	,	14:03:57
User 4	,	39.906415	,	116.38544	,	14:04:02
User 4	,	39.906414	,	116.385515	,	14:04:07
User 4	,	39.906407	,	116.385584	,	14:04:12
User 4	,	39.906408	,	116.385675	,	14:04:17
User 4	,	39.906396	,	116.385732	,	14:04:22
User 4	,	39.906408	,	116.385815	,	14:04:27
User 4	,	39.906393	,	116.385882	,	14:04:32
User 4	,	39.906413	,	116.385928	,	14:04:37
User 4	,	39.906424	,	116.385975	,	14:04:42
User 4	,	39.906427	,	116.386043	,	14:04:47
User 4	,	39.906429	,	116.386108	,	14:04:52
User 4	,	39.906411	,	116.386169	,	14:04:57
User 4	,	39.9064	,	116.386229	,	14:05:02
User 4	,	39.906408	,	116.386302	,	14:05:07
User 4	,	39.906418	,	116.386385	,	14:05:12
User 4	,	39.906421	,	116.386428	,	14:05:17
User 4	,	39.906421	,	116.386487	,	14:05:22
User 4	,	39.90642	,	116.386547	,	14:05:27
User 4	,	39.906436	,	116.386657	,	14:05:32
User 4	,	39.906428	,	116.386776	,	14:05:37
User 4	,	39.906406	,	116.38689	,	14:05:42
User 4	,	39.906417	,	116.386946	,	14:05:47
User 4	,	39.906422	,	116.387009	,	14:05:52
User 4	,	39.906431	,	116.38707	,	14:05:57
User 4	,	39.906426	,	116.387104	,	14:06:02
User 4	,	39.906417	,	116.387185	,	14:06:07
User 4	,	39.906412	,	116.387236	,	14:06:12
User 4	,	39.906412	,	116.387307	,	14:06:17
User 4	,	39.906413	,	116.387389	,	14:06:22
User 4	,	39.90641	,	116.387468	,	14:06:27
User 4	,	39.906406	,	116.387537	,	14:06:32
User 4	,	39.906415	,	116.387608	,	14:06:37
User 4	,	39.906397	,	116.387674	,	14:06:42
User 4	,	39.906396	,	116.387713	,	14:06:47
User 4	,	39.906412	,	116.387775	,	14:06:52
User 4	,	39.906427	,	116.387824	,	14:06:57
User 4	,	39.90642	,	116.387902	,	14:07:02
User 4	,	39.906432	,	116.387928	,	14:07:07
User 4	,	39.906447	,	116.387992	,	14:07:12
User 4	,	39.906449	,	116.388069	,	14:07:17
User 4	,	39.906453	,	116.388086	,	14:07:22
User 4	,	39.906463	,	116.38816	,	14:07:27
User 4	,	39.90647	,	116.388208	,	14:07:32
User 4	,	39.906481	,	116.388252	,	14:07:37
User 4	,	39.90648	,	116.388301	,	14:07:42
User 4	,	39.906479	,	116.388351	,	14:07:47
User 4	,	39.90648	,	116.388409	,	14:07:52
User 4	,	39.906492	,	116.388435	,	14:07:57
User 4	,	39.906488	,	116.388504	,	14:08:02
User 4	,	39.906502	,	116.38854	,	14:08:07
User 4	,	39.906488	,	116.388619	,	14:08:12
User 4	,	39.906493	,	116.38867	,	14:08:17
User 4	,	39.906478	,	116.38872	,	14:08:22
User 4	,	39.906479	,	116.388759	,	14:08:27
User 4	,	39.90651	,	116.388821	,	14:08:32
User 4	,	39.906513	,	116.388871	,	14:08:37
User 4	,	39.906516	,	116.388925	,	14:08:42
User 4	,	39.906504	,	116.389008	,	14:08:47
User 4	,	39.906505	,	116.389117	,	14:08:52
User 4	,	39.906521	,	116.389189	,	14:08:57
User 4	,	39.906515	,	116.389271	,	14:09:02
User 4	,	39.906503	,	116.389354	,	14:09:07
User 4	,	39.906508	,	116.389422	,	14:09:12
User 4	,	39.906508	,	116.389482	,	14:09:17
User 4	,	39.906507	,	116.389532	,	14:09:22
User 4	,	39.906508	,	116.389613	,	14:09:27
User 4	,	39.906525	,	116.389691	,	14:09:32
User 4	,	39.906535	,	116.389733	,	14:09:37
User 4	,	39.906523	,	116.3898	,	14:09:42
User 4	,	39.906548	,	116.389829	,	14:09:47
User 4	,	39.906549	,	116.38991	,	14:09:52
User 4	,	39.906575	,	116.389972	,	14:09:57
User 4	,	39.906572	,	116.390041	,	14:10:02
User 4	,	39.906577	,	116.390086	,	14:10:07
User 4	,	39.906566	,	116.39015	,	14:10:12
User 4	,	39.906563	,	116.390184	,	14:10:17
User 4	,	39.906567	,	116.390237	,	14:10:22
User 4	,	39.906561	,	116.390298	,	14:10:27
User 4	,	39.906552	,	116.390386	,	14:10:32
User 4	,	39.906543	,	116.390445	,	14:10:37
User 4	,	39.906548	,	116.390524	,	14:10:42
User 4	,	39.906545	,	116.390589	,	14:10:47
User 4	,	39.906541	,	116.390652	,	14:10:52
User 4	,	39.906554	,	116.390701	,	14:10:57
User 4	,	39.90654	,	116.390729	,	14:11:02
User 4	,	39.90654	,	116.390729	,	14:11:05
User 4	,	39.906542	,	116.390736	,	14:11:07
User 4	,	39.906551	,	116.390753	,	14:11:12
User 4	,	39.906552	,	116.390746	,	14:11:17
User 4	,	39.906552	,	116.390746	,	14:11:20
User 4	,	39.906557	,	116.390744	,	14:11:22
User 4	,	39.906564	,	116.390756	,	14:11:27
User 4	,	39.906558	,	116.390787	,	14:11:32
User 4	,	39.906541	,	116.390812	,	14:11:37
User 4	,	39.906553	,	116.390879	,	14:11:42
User 4	,	39.906545	,	116.390943	,	14:11:47
User 4	,	39.906543	,	116.391008	,	14:11:52
User 4	,	39.906549	,	116.391065	,	14:11:57
User 4	,	39.906542	,	116.391143	,	14:12:02
User 4	,	39.906515	,	116.391201	,	14:12:07
User 4	,	39.906517	,	116.391276	,	14:12:12
User 4	,	39.906523	,	116.391325	,	14:12:17
User 4	,	39.906533	,	116.391411	,	14:12:22
User 4	,	39.906551	,	116.391451	,	14:12:27
User 4	,	39.906553	,	116.391523	,	14:12:32
User 4	,	39.90658	,	116.391564	,	14:12:37
User 4	,	39.906585	,	116.391623	,	14:12:42
User 4	,	39.906558	,	116.39168	,	14:12:47
User 4	,	39.906517	,	116.391751	,	14:12:52
User 4	,	39.906512	,	116.391798	,	14:12:57
User 4	,	39.906511	,	116.391882	,	14:13:02
User 4	,	39.906509	,	116.39194	,	14:13:07
User 4	,	39.906511	,	116.391997	,	14:13:12
User 4	,	39.906522	,	116.392062	,	14:13:17
User 4	,	39.906513	,	116.392124	,	14:13:22
User 4	,	39.906518	,	116.392201	,	14:13:27
User 4	,	39.906521	,	116.392264	,	14:13:32
User 4	,	39.906524	,	116.392336	,	14:13:37
User 4	,	39.906502	,	116.39241	,	14:13:42
User 4	,	39.906511	,	116.392485	,	14:13:47
User 4	,	39.906521	,	116.392511	,	14:13:52
User 4	,	39.906518	,	116.392529	,	14:13:57
User 4	,	39.906519	,	116.39253	,	14:14:02
User 4	,	39.906519	,	116.39253	,	14:14:05
User 4	,	39.906521	,	116.392532	,	14:14:07
User 4	,	39.906517	,	116.392605	,	14:14:12
User 4	,	39.906523	,	116.392679	,	14:14:17
User 4	,	39.906553	,	116.392755	,	14:14:22
User 4	,	39.906577	,	116.392837	,	14:14:27
User 4	,	39.906584	,	116.392889	,	14:14:32
User 4	,	39.90659	,	116.392952	,	14:14:37
User 4	,	39.90661	,	116.393017	,	14:14:42
User 4	,	39.906594	,	116.393105	,	14:14:47
User 4	,	39.906583	,	116.393182	,	14:14:52
User 4	,	39.906576	,	116.39323	,	14:14:57
User 4	,	39.906587	,	116.393274	,	14:15:02
User 4	,	39.90659	,	116.393343	,	14:15:07
User 4	,	39.906591	,	116.393423	,	14:15:12
User 4	,	39.906578	,	116.39351	,	14:15:17
User 4	,	39.906564	,	116.393581	,	14:15:22
User 4	,	39.904292	,	116.394204	,	14:16:57
User 4	,	39.905421	,	116.393726	,	14:17:02
User 4	,	39.905396	,	116.39368	,	14:17:07
User 4	,	39.90537	,	116.393702	,	14:17:12
User 4	,	39.905329	,	116.393672	,	14:17:17
User 4	,	39.905313	,	116.39367	,	14:17:22
User 4	,	39.905272	,	116.393644	,	14:17:27
User 4	,	39.905221	,	116.393664	,	14:17:32
User 4	,	39.905187	,	116.393671	,	14:17:37
User 4	,	39.905144	,	116.39368	,	14:17:42
User 4	,	39.90511	,	116.393681	,	14:17:47
User 4	,	39.905083	,	116.393642	,	14:17:52
User 4	,	39.90511	,	116.393613	,	14:17:57
User 4	,	39.905105	,	116.393576	,	14:18:02
User 4	,	39.905082	,	116.393568	,	14:18:07
User 4	,	39.905038	,	116.393547	,	14:18:12
User 4	,	39.905033	,	116.393582	,	14:18:17
User 4	,	39.905004	,	116.393555	,	14:18:22
User 4	,	39.904985	,	116.393576	,	14:18:27
User 4	,	39.90494	,	116.393549	,	14:18:32
User 4	,	39.904898	,	116.393548	,	14:18:37
User 4	,	39.90486	,	116.393513	,	14:18:42
User 4	,	39.904838	,	116.393498	,	14:18:47
User 4	,	39.904798	,	116.393523	,	14:18:52
User 4	,	39.904785	,	116.393521	,	14:18:57
User 4	,	39.904785	,	116.393521	,	14:19:00
User 4	,	39.904778	,	116.393518	,	14:19:02
User 4	,	39.904728	,	116.393508	,	14:19:07
User 4	,	39.904674	,	116.393491	,	14:19:12
User 4	,	39.904657	,	116.393522	,	14:19:17
User 4	,	39.904546	,	116.393512	,	14:19:22
User 4	,	39.904449	,	116.393518	,	14:19:27
User 4	,	39.904373	,	116.393509	,	14:19:32
User 4	,	39.904322	,	116.39352	,	14:19:37
User 4	,	39.904255	,	116.39349	,	14:19:42
User 4	,	39.904186	,	116.393488	,	14:19:47
User 4	,	39.904149	,	116.393491	,	14:19:52
User 4	,	39.904063	,	116.393474	,	14:19:57
User 4	,	39.903996	,	116.393465	,	14:20:02
User 4	,	39.903925	,	116.39345	,	14:20:07
User 4	,	39.90385	,	116.393436	,	14:20:12
User 4	,	39.903829	,	116.393478	,	14:20:17
User 4	,	39.903783	,	116.393463	,	14:20:22
User 4	,	39.903757	,	116.393457	,	14:20:27
User 4	,	39.903693	,	116.393401	,	14:20:32
User 4	,	39.903653	,	116.393417	,	14:20:37
User 4	,	39.903638	,	116.393459	,	14:20:42
User 4	,	39.903566	,	116.393468	,	14:20:47
User 4	,	39.903541	,	116.39346	,	14:20:52
User 4	,	39.903456	,	116.39345	,	14:20:57
User 4	,	39.903368	,	116.393431	,	14:21:02
User 4	,	39.903298	,	116.393484	,	14:21:07
User 4	,	39.903239	,	116.39347	,	14:21:12
User 4	,	39.90319	,	116.393486	,	14:21:17
User 4	,	39.903142	,	116.393512	,	14:21:22
User 4	,	39.903138	,	116.393527	,	14:21:27
User 4	,	39.903124	,	116.393546	,	14:21:32
User 4	,	39.903045	,	116.393538	,	14:21:37
User 4	,	39.903044	,	116.393513	,	14:21:42
User 4	,	39.903028	,	116.393528	,	14:21:47
User 4	,	39.903005	,	116.39352	,	14:21:52
User 4	,	39.902896	,	116.393492	,	14:21:57
User 4	,	39.902845	,	116.3935	,	14:22:02
User 4	,	39.902712	,	116.393502	,	14:22:07
User 4	,	39.902655	,	116.393509	,	14:22:12
User 4	,	39.902543	,	116.393474	,	14:22:17
User 4	,	39.902424	,	116.393475	,	14:22:22
User 4	,	39.902334	,	116.393508	,	14:22:27
User 4	,	39.902277	,	116.393508	,	14:22:32
User 4	,	39.902246	,	116.393545	,	14:22:37
User 4	,	39.902178	,	116.39357	,	14:22:42
User 4	,	39.902126	,	116.393577	,	14:22:47
User 4	,	39.902087	,	116.393566	,	14:22:52
User 4	,	39.902066	,	116.393554	,	14:22:57
User 4	,	39.902001	,	116.393531	,	14:23:02
User 4	,	39.90192	,	116.393559	,	14:23:07
User 4	,	39.901821	,	116.393555	,	14:23:12
User 4	,	39.901739	,	116.393568	,	14:23:17
User 4	,	39.90169	,	116.39361	,	14:23:22
User 4	,	39.90163	,	116.393637	,	14:23:27
User 4	,	39.901578	,	116.393625	,	14:23:32
User 4	,	39.901532	,	116.393618	,	14:23:37
User 4	,	39.901462	,	116.393628	,	14:23:42
User 4	,	39.901398	,	116.393572	,	14:23:47
User 4	,	39.901372	,	116.393558	,	14:23:52
User 4	,	39.901331	,	116.393557	,	14:23:57
User 4	,	39.901308	,	116.39355	,	14:24:02
User 4	,	39.901307	,	116.393541	,	14:24:07
User 4	,	39.901268	,	116.393612	,	14:24:12
User 4	,	39.90125	,	116.393614	,	14:24:17
User 4	,	39.901238	,	116.393612	,	14:24:22
User 4	,	39.901184	,	116.393594	,	14:24:27
User 4	,	39.901147	,	116.393583	,	14:24:32
User 4	,	39.901109	,	116.393597	,	14:24:37
User 4	,	39.901118	,	116.393636	,	14:24:42
User 4	,	39.901106	,	116.393629	,	14:24:47
User 4	,	39.901016	,	116.393574	,	14:24:52
User 4	,	39.900943	,	116.393591	,	14:24:57
User 4	,	39.900921	,	116.393623	,	14:25:02
User 4	,	39.900895	,	116.393651	,	14:25:07
User 4	,	39.900773	,	116.393677	,	14:25:12
User 4	,	39.900698	,	116.393659	,	14:25:17
User 4	,	39.900663	,	116.393648	,	14:25:22
User 4	,	39.900626	,	116.393619	,	14:25:27
User 4	,	39.900563	,	116.393621	,	14:25:32
User 4	,	39.900496	,	116.393612	,	14:25:37
User 4	,	39.900479	,	116.393618	,	14:25:42
User 4	,	39.900476	,	116.393629	,	14:25:47
User 4	,	39.900476	,	116.393629	,	14:25:50
User 4	,	39.900479	,	116.393633	,	14:25:52
User 4	,	39.900352	,	116.393636	,	14:25:57
User 4	,	39.900301	,	116.393664	,	14:26:02
User 4	,	39.900275	,	116.393656	,	14:26:07
User 4	,	39.900236	,	116.393635	,	14:26:12
User 4	,	39.900189	,	116.393646	,	14:26:17
User 4	,	39.900099	,	116.393596	,	14:26:22
User 4	,	39.900022	,	116.393667	,	14:26:27
User 4	,	39.899845	,	116.393659	,	14:26:32
User 4	,	39.899793	,	116.393666	,	14:26:37
User 4	,	39.899736	,	116.393688	,	14:26:42
User 4	,	39.89961	,	116.393691	,	14:26:47
User 4	,	39.899524	,	116.393693	,	14:26:52
User 4	,	39.899475	,	116.39369	,	14:26:57
User 4	,	39.899379	,	116.393683	,	14:27:02
User 4	,	39.89941	,	116.393597	,	14:27:07
User 4	,	39.899438	,	116.393563	,	14:27:12
User 4	,	39.899476	,	116.393558	,	14:27:17
User 4	,	39.899515	,	116.393559	,	14:27:22
User 4	,	39.899538	,	116.393563	,	14:27:27
User 4	,	39.899547	,	116.39358	,	14:27:32
User 4	,	39.899558	,	116.393589	,	14:27:37
User 4	,	39.899578	,	116.39355	,	14:27:42
User 4	,	39.899587	,	116.393497	,	14:27:47
User 4	,	39.899283	,	116.393428	,	14:28:27
User 4	,	39.899297	,	116.393156	,	14:28:32
User 4	,	39.89927	,	116.393218	,	14:28:37
User 4	,	39.899239	,	116.393183	,	14:28:42
User 4	,	39.899238	,	116.393162	,	14:28:47
User 4	,	39.899244	,	116.393152	,	14:28:52
User 4	,	39.899208	,	116.393132	,	14:28:57
User 4	,	39.899181	,	116.393109	,	14:29:02
User 4	,	39.899131	,	116.39309	,	14:29:07
User 4	,	39.899078	,	116.393068	,	14:29:12
User 4	,	39.899044	,	116.393034	,	14:29:17
User 4	,	39.899023	,	116.392988	,	14:29:22
User 4	,	39.899023	,	116.392883	,	14:29:27
User 4	,	39.899005	,	116.392817	,	14:29:32
User 4	,	39.899016	,	116.392808	,	14:29:37
User 4	,	39.899022	,	116.39283	,	14:29:42
User 4	,	39.899059	,	116.392859	,	14:29:47
User 4	,	39.8991	,	116.392847	,	14:29:52
User 4	,	39.899112	,	116.392814	,	14:29:57
User 4	,	39.899081	,	116.392745	,	14:30:02
User 4	,	39.899049	,	116.392693	,	14:30:07
User 4	,	39.898307	,	116.392142	,	14:31:52
User 4	,	39.898416	,	116.392353	,	14:31:57
User 4	,	39.898417	,	116.392721	,	14:32:02
User 4	,	39.898422	,	116.392844	,	14:32:07
User 4	,	39.898405	,	116.392847	,	14:32:12
User 4	,	39.898384	,	116.392851	,	14:32:17
User 4	,	39.898345	,	116.392851	,	14:32:22
User 4	,	39.898305	,	116.392854	,	14:32:27
User 4	,	39.89828	,	116.392865	,	14:32:32
User 4	,	39.898261	,	116.392877	,	14:32:37
User 4	,	39.898241	,	116.392887	,	14:32:42
User 4	,	39.898219	,	116.392883	,	14:32:47
User 4	,	39.898209	,	116.392873	,	14:32:52
User 4	,	39.898197	,	116.392873	,	14:32:57
User 4	,	39.898197	,	116.392873	,	14:33:00
User 4	,	39.898205	,	116.392871	,	14:33:02
User 4	,	39.898237	,	116.39284	,	14:33:07
User 4	,	39.898238	,	116.392802	,	14:33:12
User 4	,	39.898045	,	116.392679	,	14:33:17
User 4	,	39.897907	,	116.392556	,	14:33:22
User 4	,	39.8978	,	116.392476	,	14:33:27
User 4	,	39.897742	,	116.392397	,	14:33:32
User 4	,	39.89772	,	116.392306	,	14:33:37
User 4	,	39.897735	,	116.392212	,	14:33:42
User 4	,	39.897703	,	116.392135	,	14:33:47
User 4	,	39.897672	,	116.392059	,	14:33:52
User 4	,	39.897615	,	116.392003	,	14:33:57
User 4	,	39.897551	,	116.391971	,	14:34:02
User 4	,	39.897567	,	116.391906	,	14:34:07
User 4	,	39.89761	,	116.39183	,	14:34:12
User 4	,	39.897541	,	116.391751	,	14:34:17
User 4	,	39.89754	,	116.391724	,	14:34:22
User 4	,	39.897542	,	116.3917	,	14:34:27
User 4	,	39.897553	,	116.391686	,	14:34:32
User 4	,	39.897546	,	116.391679	,	14:34:37
User 4	,	39.897546	,	116.391679	,	14:34:40
User 4	,	39.897547	,	116.391686	,	14:34:42
User 4	,	39.897549	,	116.391698	,	14:34:47
User 4	,	39.897549	,	116.391698	,	14:34:50
User 4	,	39.897542	,	116.391704	,	14:34:52
User 4	,	39.897524	,	116.391747	,	14:34:57
User 4	,	39.897505	,	116.391771	,	14:35:02
User 4	,	39.897505	,	116.391771	,	14:35:05
User 4	,	39.897507	,	116.391774	,	14:35:07
User 4	,	39.897512	,	116.391785	,	14:35:12
User 4	,	39.897478	,	116.391746	,	14:35:17
User 4	,	39.897466	,	116.391711	,	14:35:22
User 4	,	39.897445	,	116.391681	,	14:35:27
User 4	,	39.897419	,	116.391661	,	14:35:32
User 4	,	39.897419	,	116.391661	,	14:35:35
User 4	,	39.897422	,	116.391659	,	14:35:37
User 4	,	39.897426	,	116.391648	,	14:35:42
User 4	,	39.897416	,	116.391656	,	14:35:47
User 4	,	39.897428	,	116.391651	,	14:35:52
User 4	,	39.897429	,	116.39165	,	14:35:57
User 4	,	39.897429	,	116.39165	,	14:36:00
User 4	,	39.897434	,	116.391645	,	14:36:02
User 4	,	39.897362	,	116.391625	,	14:36:07
User 4	,	39.897372	,	116.39164	,	14:36:12
User 4	,	39.897462	,	116.391612	,	14:36:17
User 4	,	39.897518	,	116.391547	,	14:36:22
User 4	,	39.897527	,	116.391495	,	14:36:27
User 4	,	39.897575	,	116.391453	,	14:36:32
User 4	,	39.89762	,	116.391418	,	14:36:37
User 4	,	39.897658	,	116.39139	,	14:36:42
User 4	,	39.897673	,	116.391337	,	14:36:47
User 4	,	39.897657	,	116.391234	,	14:36:52
User 4	,	39.897675	,	116.391189	,	14:36:57
User 4	,	39.897687	,	116.39112	,	14:37:02
User 4	,	39.897717	,	116.391064	,	14:37:07
User 4	,	39.897751	,	116.390968	,	14:37:12
User 4	,	39.897764	,	116.390867	,	14:37:17
User 4	,	39.89778	,	116.390813	,	14:37:22
User 4	,	39.89782	,	116.390752	,	14:37:27
User 4	,	39.897857	,	116.39069	,	14:37:32
User 4	,	39.89789	,	116.390631	,	14:37:37
User 4	,	39.897918	,	116.390537	,	14:37:42
User 4	,	39.897938	,	116.390499	,	14:37:47
User 4	,	39.897951	,	116.390432	,	14:37:52
User 4	,	39.897958	,	116.390393	,	14:37:57
User 4	,	39.897975	,	116.390372	,	14:38:02
User 4	,	39.897985	,	116.39038	,	14:38:07
User 4	,	39.897983	,	116.390404	,	14:38:12
User 4	,	39.898168	,	116.390323	,	14:38:57
User 4	,	39.898094	,	116.390087	,	14:39:02
User 4	,	39.898107	,	116.389829	,	14:39:07
User 4	,	39.898043	,	116.389669	,	14:39:12
User 4	,	39.898003	,	116.389611	,	14:39:17
User 4	,	39.897956	,	116.389586	,	14:39:22
User 4	,	39.897934	,	116.38954	,	14:39:27
User 4	,	39.897922	,	116.389476	,	14:39:32
User 4	,	39.897856	,	116.389462	,	14:39:37
User 4	,	39.897829	,	116.389429	,	14:39:42
User 4	,	39.897789	,	116.389394	,	14:39:47
User 4	,	39.897725	,	116.389345	,	14:39:52
User 4	,	39.897636	,	116.389309	,	14:39:57
User 4	,	39.897552	,	116.389288	,	14:40:02
User 4	,	39.897493	,	116.389266	,	14:40:07
User 4	,	39.89746	,	116.389208	,	14:40:12
User 4	,	39.897433	,	116.389152	,	14:40:17
User 4	,	39.897415	,	116.389071	,	14:40:22
User 4	,	39.897424	,	116.389072	,	14:40:27
User 4	,	39.897434	,	116.389086	,	14:40:32
User 4	,	39.890553	,	116.38828	,	14:42:57
User 4	,	39.88985	,	116.388581	,	14:43:02
User 4	,	39.889387	,	116.388412	,	14:43:07
User 4	,	39.889107	,	116.387982	,	14:43:12
User 4	,	39.888919	,	116.387519	,	14:43:17
User 4	,	39.888766	,	116.387035	,	14:43:22
User 4	,	39.887811	,	116.358262	,	14:47:57
User 4	,	39.888135	,	116.357553	,	14:48:02
User 4	,	39.887985	,	116.357414	,	14:48:07
User 4	,	39.887563	,	116.357614	,	14:48:12
User 4	,	39.887244	,	116.357767	,	14:48:17
User 4	,	39.887205	,	116.357897	,	14:48:22
User 4	,	39.887183	,	116.358038	,	14:48:27
User 4	,	39.88716	,	116.358174	,	14:48:32
User 4	,	39.887134	,	116.358309	,	14:48:37
User 4	,	39.887104	,	116.358404	,	14:48:42
User 4	,	39.887157	,	116.35841	,	14:48:47
User 4	,	39.887264	,	116.358372	,	14:48:52
User 4	,	39.887335	,	116.358451	,	14:48:57
User 4	,	39.888015	,	116.350022	,	14:49:37
User 4	,	39.888129	,	116.349224	,	14:49:42
User 4	,	39.888175	,	116.348258	,	14:49:47
User 4	,	39.888217	,	116.347311	,	14:49:52
User 4	,	39.888301	,	116.346335	,	14:49:57
User 4	,	39.888389	,	116.345375	,	14:50:02
User 4	,	39.88843	,	116.34445	,	14:50:07
User 4	,	39.88849	,	116.343651	,	14:50:12
User 4	,	39.888551	,	116.343034	,	14:50:17
User 4	,	39.88861	,	116.342542	,	14:50:22
User 4	,	39.888807	,	116.342226	,	14:50:27
User 4	,	39.889253	,	116.342205	,	14:50:32
